"URL","Uniprot ID","GeneSymbol","Name","Description","Development Level","DTOClass","PantherClass","ChemblClass","Novelty","Target Family","Function","GrantCount","R01Count","PatentCount","AntibodyCount","PubmedCount","PMIDs"
/idg/targets/Q9Y2K2,Q9Y2K2,SIK3,"Serine/threonine-protein kinase SIK3",,Tchem,"QIK subfamily","serine/threonine protein kinase receptor",,-1.0895709648588805,Kinase,,4,4,11961,0,,41.412833328691924,27009967|25416956|25060954|24886709|24743732|24275569|23505323|23393134|23186163|22589738|22588126|22437554|22306654|21399663|21149283|20379614|20056645|19690332|19369195|18669648|18348280|18266979|18193046|16959974|16554811|16306228|15489334|15334068|15134808|14976552|14702039|12477932|12168954|10231032|8889549|8889548
/idg/targets/Q9UHD2,Q9UHD2,TBK1,"Serine/threonine-protein kinase TBK1","Serine/threonine kinase that plays an essential role in regulating inflammatory responses to foreign agents. Following activation of toll-like receptors by viral or bacterial components, associates with TRAF3 and TANK and phosphorylates interferon regulatory factors (IRFs) IRF3 and IRF7 as well as DDX3X. This activity allows subsequent homodimerization and nuclear translocation of the IRFs leading to transcriptional activation of pro-inflammatory and antiviral genes including IFNA and IFNB. In order to establish such an antiviral state, TBK1 form several different complexes whose composition depends on the type of cell and cellular stimuli. Thus, several scaffolding molecules including FADD, TRADD, MAVS, AZI2, TANK or TBKBP1/SINTBAD can be recruited to the TBK1-containing-complexes. Under particular conditions, functions as a NF-kappa-B effector by phosphorylating NF-kappa-B inhibitor alpha/NFKBIA, IKBKB or RELA to translocate NF-Kappa-B to the nucleus. Restricts bacterial proliferation by phosphorylating the autophagy receptor OPTN/Optineurin on 'Ser-177', thus enhancing LC3 binding affinity and antibacterial autophagy. Phosphorylates and activates AKT1. Seems to play a role in energy balance regulation by sustaining a state of chronic, low-grade inflammation in obesity, wich leads to a negative impact on insulin sensitivity. Attenuates retroviral budding by phosphorylating the endosomal sorting complex required for transport-I (ESCRT-I) subunit VPS37C. Phosphorylates Borna disease virus (BDV) P protein.",Tchem,"IKK family","non-receptor serine/threonine protein kinase",,-2.7361131307365496,Kinase,,295,168,19375,420,,48.920733868481335,26674655|26656453|26581300|26476236|26350399|25972374|25943890|25939384|25923723|25855743|25815785|25803835|25780039|25736436|25700176|25606824|25531185|25297994|25284765|25142606|25070846|24962318|24872591|24807708|24722368|24706939|24699864|24696485|24643253|24549848|24468793|24449872|24349538|24335286|24062311|24056301|24027431|23836654|23746807|23675467|23649622|23542348|23453972|23453971|23421332|23414517|23395801|23395611|23286385|23209807|23186163|23157677|23096996|22945920|22939624|22851595|22787218|22750291|22619329|22610919|22412986|22394562|22388039|22306015|22127978|22000020|21988832|21939555|21931631|21931555|21903422|21868362|21813773|21617041|21492457|21464307|21447600|21364999|21332394|21270402|21269460|21145761|21138416|21048031|21042276|20588308|20562859|20331378|20304918|20174559|20098747|19958770|19955181|19847166|19483718|19419966|19416887|19380831|19369195|19307177|19160540|19153231|19017982|18977754|18691976|18636086|18614628|18583960|18508731|18353649|18307994|17823124|17599067|17568778|17526488|17344846|17327220|17018283|16973572|16914100|16888014|16887178|16537515|16394098|16380379|16344560|16281057|16223731|16155125|16153868|16127453|15841462|15695821|15619605|15489334|15489227|15485837|15367631|15276183|14743216|14739303|14703513|14702039|14560022|14530355|12761501|12702806|12692549|12568715|12477932|12133833|11839743|10990461|10783893|10581243|9721103|8601309|7706279
/idg/targets/Q9HC98,Q9HC98,NEK6,"Serine/threonine-protein kinase Nek6","Protein kinase which plays an important role in mitotic cell cycle progression. Required for chromosome segregation at metaphase-anaphase transition, robust mitotic spindle formation and cytokinesis. Phosphorylates ATF4, CIR1, PTN, RAD26L, RBBP6, RPS7, RPS6KB1, TRIP4, STAT3 and histones H1 and H3. Phosphorylates KIF11 to promote mitotic spindle formation. Involved in G2/M phase cell cycle arrest induced by DNA damage. Inhibition of activity results in apoptosis. May contribute to tumorigenesis by suppressing p53/TP53-induced cancer cell senescence.",Tchem,"NEK family",,,-1.5264833967347289,Kinase,,,,5218,170,,43.71001145260149,26259750|25940345|25523445|25416956|24763737|23416273|23186163|21725899|21642957|21539811|21454704|21320329|21200151|21099361|20873783|20677014|20595392|20407017|20379614|20125193|19941817|19414596|19369195|19001501|18728393|17512906|17353931|16476580|16344560|16280549|16189514|15761153|15489334|15342556|15164053|14702039|14563848|12840024|12761501|12477932|12101123|12054534|12023960|11701951|11516946|10964517|10702691|10191262
/idg/targets/P54760,P54760,EPHB4,"Ephrin type-B receptor 4","Receptor tyrosine kinase which binds promiscuously transmembrane ephrin-B family ligands residing on adjacent cells, leading to contact-dependent bidirectional signaling into neighboring cells. The signaling pathway downstream of the receptor is referred to as forward signaling while the signaling pathway downstream of the ephrin ligand is referred to as reverse signaling. Together with its cognate ligand/functional ligand EFNB2 plays a central role in heart morphogenesis and angiogenesis through regulation of cell adhesion and cell migration. EPHB4-mediated forward signaling controls cellular repulsion and segregation form EFNB2-expressing cells. Plays also a role in postnatal blood vessel remodeling, morphogenesis and permeability and is thus important in the context of tumor angiogenesis.",Tchem,"EPH family",,,-2.2261060913982855,Kinase,,100,47,57679,435,,42.81847425895091,26481148|26414866|26191333|26132739|26073592|26033476|25886373|25724901|25581780|25446283|25391996|25274141|25191151|25148033|25051915|24771266|24764074|24733895|24677421|24634162|24517927|24427781|24275569|24121831|23844053|23725356|23721559|23579861|23533145|23376485|23314808|23295955|23211050|23186163|23138393|23100466|23079712|23063927|22990020|22684742|22684558|22528941|22374425|22024229|21935409|21575518|21269460|21047731|20686847|20133814|20061560|20031623|20002159|19664212|19597185|19552627|19413330|19369195|19366806|19356789|19272799|19035475|18957513|18691976|18669648|18593464|18340006|18231102|17611172|17510705|17353927|17344846|17234965|17196593|16982731|16867992|16840724|16615113|16472751|16424904|16343615|16322467|16205642|16171530|16107476|15951569|15930280|15722342|15489334|15358160|15193868|15126321|14764452|12734395|12690205|12493773|12477932|12235151|12051776|11920461|11466354|11256076|11239002|11136979|11128993|10730216|10518221|10207129|10037197|9718367|9576626|9530499|9267020|8831703|8188704|8152808
/idg/targets/Q99640,Q99640,PKMYT1,"Membrane-associated tyrosine- and threonine-specific cdc2-inhibitory kinase","Acts as a negative regulator of entry into mitosis (G2 to M transition) by phosphorylation of the CDK1 kinase specifically when CDK1 is complexed to cyclins. Mediates phosphorylation of CDK1 predominantly on 'Thr-14'. Also involved in Golgi fragmentation. May be involved in phosphorylation of CDK1 on 'Tyr-15' to a lesser degree, however tyrosine kinase activity is unclear and may be indirect. May be a downstream target of Notch signaling pathway during eye development.",Tchem,"WEE family","non-receptor serine/threonine protein kinase",,-1.2355585132866718,Kinase,,5,,14407,317,,41.528220362735475,26496610|25852190|23602568|23397142|23241949|23186163|22189141|20694148|20068231|19946888|19389623|18691976|18669648|18378775|17974005|17344846|17192257|16565220|16476973|16344560|15616553|15175024|14702039|12738781|12606722|12477932|11802161|11326318|10504341|10373560|9499405|9268380|9001210
/idg/targets/Q9Y2U5,Q9Y2U5,MAP3K2,"Mitogen-activated protein kinase kinase kinase 2","Component of a protein kinase signal transduction cascade. Regulates the JNK and ERK5 pathways by phosphorylating and activating MAP2K5 and MAP2K7 (By similarity). Plays a role in caveolae kiss-and-run dynamics.",Tchem,"STE11 family",,,-1.4528612078262513,Kinase,,42,17,4804,179,,44.70966679976122,26496610|25382779|25304384|25190348|25012295|24975362|24847881|24801835|24491810|24275569|24255178|23186163|22139075|21804577|21406692|20830310|20588253|20068231|19773279|19690332|19690195|19593445|19369195|19289468|18761086|18691976|18669648|18220336|18088087|17906693|17353931|17344846|17192257|17081983|16001074|15988011|15815621|15778465|15489334|15324660|15075238|15001576|14734742|14702039|14515274|12477932|11032806|10818102|10713157|10085062|9452471|8621389
/idg/targets/Q96NX5,Q96NX5,CAMK1G,"Calcium/calmodulin-dependent protein kinase type 1G","Calcium/calmodulin-dependent protein kinase belonging to a proposed calcium-triggered signaling cascade. In vitro phosphorylates transcription factor CREB1 (By similarity).",Tchem,"CAMK1 family","non-receptor serine/threonine protein kinase",,-0.5850059734226959,Kinase,,,,1152,193,,28.476829909671547,25677198|23624525|21935397|20729199|20628086|19913121|17344846|16710414|15489334|14702039|12637513|12477932|10645953
/idg/targets/Q02779,Q02779,MAP3K10,"Mitogen-activated protein kinase kinase kinase 10","Activates the JUN N-terminal pathway.",Tchem,"MLK subfamily","protein kinase",,-1.131576114607685,Kinase,,31,13,36184,196,,35.01148350706257,23760366|23178452|21979919|21678419|20596961|19801649|19690332|19369195|19332348|18455992|17584736|17344846|17121608|15753034|15062575|14504284|12477932|12105200|11850617|11416147|11152698|11076863|10801775|9742220|9629920|9516438|9427749|9182538|8536694|8477742|8195146|7731697
/idg/targets/Q8WTQ7,Q8WTQ7,GRK7,"Rhodopsin kinase","Retina-specific kinase involved in the shutoff of the photoresponse and adaptation to changing light conditions via cone opsin phosphorylation, including rhodopsin (RHO).",Tchem,"GRK subfamily","non-receptor serine/threonine protein kinase",,-1.832389984418829,Kinase,,22,18,1559,165,,17.985976853996938,22183412|20628086|20379614|19913121|18803695|18266817|17344846|17286855|16641997|15946941|15087239|12601058|11754336|11717351
/idg/targets/P27144,P27144,AK4,"Adenylate kinase 4, mitochondrial","Involved in maintaining the homeostasis of cellular nucleotides by catalyzing the interconversion of nucleoside phosphates. Efficiently phosphorylates AMP and dAMP using ATP as phosphate donor, but phosphorylates only AMP when using GTP as phosphate donor. Also displays broad nucleoside diphosphate kinase activity.",Tchem,"AK3 subfamily","nucleotide kinase",,-1.8190685304662024,Kinase,,,,,250,,30.855043499129792,26980435|25944712|24275569|23509962|23474458|23416111|23376485|23002211|21269460|20379614|19766732|19073142|16710414|16344560|16341674|15489334|14702039|12477932|11485571|10544043|9813319|9504419|7140357|1639383|182062
/idg/targets/Q02763,Q02763,TEK,"Angiopoietin-1 receptor","Tyrosine-protein kinase that acts as cell-surface receptor for ANGPT1, ANGPT2 and ANGPT4 and regulates angiogenesis, endothelial cell survival, proliferation, migration, adhesion and cell spreading, reorganization of the actin cytoskeleton, but also maintenance of vascular quiescence. Has anti-inflammatory effects by preventing the leakage of proinflammatory plasma proteins and leukocytes from blood vessels. Required for normal angiogenesis and heart development during embryogenesis. Required for post-natal hematopoiesis. After birth, activates or inhibits angiogenesis, depending on the context. Inhibits angiogenesis and promotes vascular stability in quiescent vessels, where endothelial cells have tight contacts. In quiescent vessels, ANGPT1 oligomers recruit TEK to cell-cell contacts, forming complexes with TEK molecules from adjoining cells, and this leads to preferential activation of phosphatidylinositol 3-kinase and the AKT1 signaling cascades. In migrating endothelial cells that lack cell-cell adhesions, ANGT1 recruits TEK to contacts with the extracellular matrix, leading to the formation of focal adhesion complexes, activation of PTK2/FAK and of the downstream kinases MAPK1/ERK2 and MAPK3/ERK1, and ultimately to the stimulation of sprouting angiogenesis. ANGPT1 signaling triggers receptor dimerization and autophosphorylation at specific tyrosine residues that then serve as binding sites for scaffold proteins and effectors. Signaling is modulated by ANGPT2 that has lower affinity for TEK, can promote TEK autophosphorylation in the absence of ANGPT1, but inhibits ANGPT1-mediated signaling by competing for the same binding site. Signaling is also modulated by formation of heterodimers with TIE1, and by proteolytic processing that gives rise to a soluble TEK extracellular domain. The soluble extracellular domain modulates signaling by functioning as decoy receptor for angiopoietins. TEK phosphorylates DOK2, GRB7, GRB14, PIK3R1; SHC1 and TIE1.",Tclin,"TIE family",,,-2.9778686838752764,Kinase,,633,403,148559,877,,47.985054870384054,26858516|26659448|26642851|26489611|26462497|26319232|26269515|26258417|26115772|25909285|25552591|25374184|25180601|25047691|24976393|24966004|24947924|24376824|24333662|24308939|24254563|24023872|23982963|23840065|23770419|23754286|23754070|23652985|23633549|23566851|23504320|23382691|23190105|23174599|23149917|23123737|23086340|22996814|22848540|22836649|22728324|22621187|22585576|22465760|22449617|22408401|22342979|22326430|22235284|21962923|21884204|21858161|21849906|21672190|21576085|21575447|21525162|21400522|21368233|21366713|21321379|21273558|21212269|21173154|21097670|21042788|20708158|20696814|20651738|20602615|20519501|20379614|20348331|20227369|20191124|20164029|20099495|20056911|20054809|20054548|20026268|19922791|19888299|19875484|19854647|19733541|19689429|19674970|19615361|19576253|19543148|19515812|19487284|19451274|19424712|19421150|19351722|19340004|19339208|19293632|19234476|19223473|19186995|19167335|19159218|19116766|19082594|19079259|18996102|18807212|18675456|18593464|18570117|18519826|18425120|18425119|18401423|18366015|18269030|17901375|17728252|17724803|17704802|17562701|17513791|17504972|17446561|17350837|17344846|17327411|17322632|17258205|17253678|17035633|16978614|16978237|16959974|16956819|16895971|16830384|16756945|16732286|16723371|16614513|16458662|16457819|16157706|16049136|16037627|16020388|15985432|15893943|15893672|15851516|15817662|15802272|15781448|15769741|15746084|15536413|15489334|15377998|15370298|15340161|15297853|15284220|15242771|15210451|15164053|14991534|14991531|14749497|14726409|14702039|14665640|13130465|12887596|12878859|12816861|12731667|12711329|12665569|12609966|12477932|12427764|12419314|12138242|12107410|11967990|11866538|11806244|11513602|11397875|11080633|10995770|10766762|10557082|10521483|10369874|10051567|10022833|9764820|9723709|9710115|9660821|9204896|8980225|8980224|8980223|8382358|7835909|7833915|7829101|7783168|7545683|7478529|1312667
/idg/targets/O95819,O95819,MAP4K4,"Mitogen-activated protein kinase kinase kinase kinase 4","Serine/threonine kinase that may play a role in the response to environmental stress and cytokines such as TNF-alpha. Appears to act upstream of the JUN N-terminal pathway. Phosphorylates SMAD1 on Thr-322.",Tchem,"MSN subfamily",,,-2.1656199934622022,Kinase,,186,124,49874,513,,49.45366824412255,26722431|26549737|25799996|25625039|25601402|24626571|24275569|24244164|24233838|23543740|23453885|23207904|23186163|23094072|22824148|22814378|22797597|21690388|21406692|21269460|21196414|20857524|20068231|19690332|19690174|19369195|18981001|18691976|18669648|18220336|17974005|17344846|17227768|17192257|16537454|16344560|15302935|14966141|14702039|12612079|12477932|12387898|12185077|11967148|11369779|10805734|10669731|9890973|9734811|9135144
/idg/targets/Q12851,Q12851,MAP4K2,"Mitogen-activated protein kinase kinase kinase kinase 2","Serine/threonine-protein kinase which acts as an essential component of the MAP kinase signal transduction pathway. Acts as a MAPK kinase kinase kinase (MAP4K) and is an upstream activator of the stress-activated protein kinase/c-Jun N-terminal kinase (SAP/JNK) signaling pathway and to a lesser extent of the p38 MAPKs signaling pathway. Required for the efficient activation of JNKs by TRAF6-dependent stimuli, including pathogen-associated molecular patterns (PAMPs) such as polyinosine-polycytidine (poly(IC)), lipopolysaccharides (LPS), lipid A, peptidoglycan (PGN), or bacterial flagellin. To a lesser degree, IL-1 and engagement of CD40 also stimulate MAP4K2-mediated JNKs activation. The requirement for MAP4K2/GCK is most pronounced for LPS signaling, and extends to LPS stimulation of c-Jun phosphorylation and induction of IL-8. Enhances MAP3K1 oligomerization, which may relieve N-terminal mediated MAP3K1 autoinhibition and lead to activation following autophosphorylation. Mediates also the SAP/JNK signaling pathway and the p38 MAPKs signaling pathway through activation of the MAP3Ks MAP3K10/MLK2 and MAP3K11/MLK3. May play a role in the regulation of vesicle targeting or fusion. regulation of vesicle targeting or fusion.",Tchem,"KHS subfamily",,,-1.5703533196718142,Kinase,,5,4,9397,160,,40.31209191035346,25075558|24275569|24072714|23186163|22433857|21768215|21044950|20628086|20332113|19913121|19690332|19369195|18669648|18029348|17584736|17192257|16554811|15489334|15456887|12477932|11784851|11316611|10026130|9712898|9253601|8643544|7515885|7477268|1740341|1570017
/idg/targets/Q12852,Q12852,MAP3K12,"Mitogen-activated protein kinase kinase kinase 12","May be an activator of the JNK/SAPK pathway. Phosphorylates beta-casein, histone 1 and myelin basic protein in vitro.",Tchem,"MLK family","protein kinase",,-2.0475155940326757,Kinase,,16,7,19919,115,,42.13919178015605,25999017|25341110|22020285|21893036|21526495|19851984|19730683|19690332|19675578|19369195|19146952|18995835|17344846|16541075|16169070|15695824|15611134|15489334|14702039|14697235|14504284|12477932|10922377|10801814|10490457|10442638|10187804|9353328|8663324|8637721|8037767|7983011|7790002
/idg/targets/P37023,P37023,ACVRL1,"Serine/threonine-protein kinase receptor R3","Type I receptor for TGF-beta family ligands BMP9/GDF2 and BMP10 and important regulator of normal blood vessel development. On ligand binding, forms a receptor complex consisting of two type II and two type I transmembrane serine/threonine kinases. Type II receptors phosphorylate and activate type I receptors which autophosphorylate, then bind and activate SMAD transcriptional regulators. May bind activin as well.",Tchem,"STKR Type 1 subfamily","serine/threonine protein kinase receptor",,-2.9468677534534566,Kinase,,165,65,38459,381,,42.97107852292602,26821948|26720610|26677222|26176610|25970827|25847705|25799559|25466244|25279424|24936649|24323303|24319055|24305026|24189493|23919827|23707512|23460919|23447486|23263486|23124896|23048070|22799562|22718755|22677372|22632830|22493445|22391627|22277251|22233626|22087763|22028876|22013081|21967607|21546842|21212415|21158752|20734064|20628086|20587022|20501893|20424473|20414677|20406889|20346360|20124460|20065063|20056902|19913121|19903896|19592636|19508727|19506300|19494318|19366699|19357124|19270816|19051722|18974388|18972447|18949376|18855162|18829861|18673552|18607909|18543223|18498373|18333754|18312453|18309101|18285823|18187665|18159113|18065769|18029348|17786384|17620321|17388964|17311849|17224686|17219009|17068149|16941203|16861286|16785228|16776339|16752392|16705692|16542389|16541075|16540754|16525724|16470589|16429404|16179574|16049014|15951295|15880681|15712271|15712270|15702480|15687131|15611116|15517393|15489334|15024723|14702039|14684682|14580334|12920067|12477932|12453878|12393874|12114496|12065756|11484689|11356828|11279102|11278302|11266516|11170071|10767348|10716993|10694922|10187774|9651680|9245985|8928814|8717052|8640225|8397373|8242742
/idg/targets/P53355,P53355,DAPK1,"Death-associated protein kinase 1","Isoform 2 cannot induce apoptosis but can induce membrane blebbing.",Tchem,"DAPK family","immunoglobulin receptor superfamily",,-2.3173910812614484,Kinase,,67,37,11312,252,,51.73042799726303,26823825|26810771|26626260|26406950|26267895|26213212|26191186|26165472|26100670|26075823|25963636|25848215|25550789|25496179|25380824|25268905|25241761|25229255|25135476|24954895|24877104|24853415|24814955|24811488|24684796|24559316|24531619|24337450|24314662|24275569|24188325|24071855|23948915|23806751|23804521|23800064|23702034|23545262|23494221|23438478|23383130|23275143|23245584|23186163|23175185|22988864|22827846|22785394|22610502|22552543|22549447|22490855|22490852|22465880|22420243|22371043|22293537|22230750|22160140|22136354|22116316|22096027|22095288|21979297|21965790|21922274|21918973|21797120|21749573|21738225|21725354|21516484|21497122|21408167|21406692|21353277|21311567|21302620|21287504|21212658|21176336|21172653|21167819|21159370|21152877|21152427|21134130|21115918|20811724|20704749|20682398|20677014|20655775|20630662|20574532|20534741|20514412|20471512|20413850|20389280|20379614|20360646|20220139|20103772|20018188|20005690|19957692|19917631|19878313|19878310|19795445|19778817|19712061|19695681|19628771|19627511|19521987|19506903|19395874|19272801|19267229|19259700|19237746|19212339|19196380|19180116|19148529|19094228|19018866|18995835|18974095|18830724|18813964|18799028|18583991|18519826|18425396|18422656|18349282|18336955|18292548|18195017|18026971|17974005|17953697|17895359|17868341|17703233|17690039|17683884|17592394|17540169|17523078|17477876|17344846|17324930|17324927|17319784|17244621|17209433|17056602|16951219|16858683|16847012|16756490|16344560|16213824|16142356|16132846|16085644|15809761|15729359|15634757|15616583|15492995|15489334|15367680|15342556|15164053|15146197|15048887|15018706|14767518|14702039|14612952|14530257|14505650|14504087|12911633|12820391|12792765|12730201|12708480|12477932|12370243|12351649|12082610|12031912|11980920|11809677|11579085|11573098|11485996|10629061|8889549|8530096|7828849
/idg/targets/Q02750,Q02750,MAP2K1,"Dual specificity mitogen-activated protein kinase kinase 1","Dual specificity protein kinase which acts as an essential component of the MAP kinase signal transduction pathway. Binding of extracellular ligands such as growth factors, cytokines and hormones to their cell-surface receptors activates RAS and this initiates RAF1 activation. RAF1 then further activates the dual-specificity protein kinases MAP2K1/MEK1 and MAP2K2/MEK2. Both MAP2K1/MEK1 and MAP2K2/MEK2 function specifically in the MAPK/ERK cascade, and catalyze the concomitant phosphorylation of a threonine and a tyrosine residue in a Thr-Glu-Tyr sequence located in the extracellular signal-regulated kinases MAPK3/ERK1 and MAPK1/ERK2, leading to their activation and further transduction of the signal within the MAPK/ERK cascade. Depending on the cellular context, this pathway mediates diverse biological functions such as cell growth, adhesion, survival and differentiation, predominantly through the regulation of transcription, metabolism and cytoskeletal rearrangements. One target of the MAPK/ERK cascade is peroxisome proliferator-activated receptor gamma (PPARG), a nuclear receptor that promotes differentiation and apoptosis. MAP2K1/MEK1 has been shown to export PPARG from the nucleus. The MAPK/ERK cascade is also involved in the regulation of endosomal dynamics, including lysosome processing and endosome cycling through the perinuclear recycling compartment (PNRC), as well as in the fragmentation of the Golgi apparatus during mitosis.",Tclin,"STE7 family",,,-3.047435173345003,Kinase,,428,280,54927,1868,,59.06656381774173,27098723|26858456|26825960|26625317|26544513|26496610|26426381|26384399|26358373|26324360|26208478|26163823|26155939|26143635|26034353|25899310|25722381|25713071|25710724|25600339|25541062|25534823|25463315|25425646|25416956|25408231|25370473|25351745|25202140|25194980|25188412|25155755|24982505|24909280|24746704|24709918|24681949|24501087|24445144|24419498|24375836|24275569|24241536|24211253|24132923|24091658|24011934|23923067|23852369|23746211|23727904|23698777|23698055|23684925|23626836|23524336|23423222|23376485|23360980|23241949|23237773|23225884|23157514|23001481|22946697|22946047|22935974|22902540|22833572|22805292|22805291|22791812|22773810|22752157|22707717|22588879|22572157|22546605|22495818|22357202|22327936|22298595|22241220|22197931|22188669|22180573|22065579|22052387|22037177|22020285|21965271|21835307|21779493|21713404|21707777|21705440|21621846|21458501|21447798|21383288|21336309|21316218|21310613|21269460|21179471|21131601|20956560|20926789|20885957|20679487|20676060|20621728|20610816|20512084|20354455|20302979|20299489|20179161|20172001|20056645|20007706|19858308|19835659|19816936|19802003|19706763|19681119|19625741|19567590|19565474|19500021|19453261|19447520|19411838|19369195|19342664|19261809|19206169|19197339|19164283|19161339|19156172|19153083|19133693|19056740|19019675|19014680|19001375|18951019|18691976|18660489|18632602|18617556|18593598|18533112|18434598|18424438|18413255|18390968|18329369|18192500|18060073|18042262|18029348|17981815|17979178|17951252|17880056|17704260|17667937|17603482|17490600|17461449|17419998|17366577|17260965|17255949|17197157|17192257|17182854|17110930|17101779|17054908|17038630|16957420|16861903|16820947|16737746|16728640|16439621|16344560|16313339|16239230|16129686|16086581|15979847|15888452|15757891|15665520|15657590|15657353|15615716|15572374|15557124|15543157|15538402|15520807|15353548|15302887|15299019|15297310|15292274|15284233|15276183|15155804|15069060|15021912|15020233|14737111|14702039|14672918|14656894|14581471|12975377|12917419|12839928|12807433|12792650|12697810|12689928|12682854|12663662|12612059|12609978|12594221|12556561|12531514|12522145|12522135|12482669|12477932|12456688|12370306|12167619|12063167|12032872|11948406|11891225|11823456|11741894|11684694|11604401|11579140|11535599|11520933|11409852|11352917|11278389|11266467|11260070|11226259|11134045|11104681|11044439|11044099|10997882|10982368|10912793|10848576|10828601|10806207|10799874|10780709|10757792|10748187|10716983|10712923|10644344|10570282|10523642|10509564|10489373|10409742|10395327|9841871|9779990|9765203|9733512|9621077|9563949|9558095|9553107|9465908|9351825|9325171|9223324|9069267|8939914|8626767|8621729|8529659|8394352|8388392|8226933|8157000|8131746|7969158|7957875|7731720|7624324|7601337|1281467
