"URL","Uniprot ID","GeneSymbol","Name","Description","Development Level","DTOClass","PantherClass","ChemblClass","Novelty","Target Family","Function","GrantCount","R01Count","PatentCount","AntibodyCount","PubmedCount","PMIDs"
/idg/targets/Q92736,Q92736,RYR2,"Ryanodine receptor 2","Calcium channel that mediates the release of Ca(2+) from the sarcoplasmic reticulum into the cytoplasm and thereby plays a key role in triggering cardiac muscle contraction. Aberrant channel activation can lead to cardiac arrhythmia. In cardiac myocytes, calcium release is triggered by increased Ca(2+) levels due to activation of the L-type calcium channel CACNA1C. The calcium channel activity is modulated by formation of heterotetramers with RYR3. Required for cellular calcium ion homeostasis. Required for embryonic heart development.",Tclin,"RYR2 subfamily","ligand-gated ion channel",,-2.904715549621626,"Ion Channel",,355,252,25432,122,,53.760351588232005,26663082|26405799|26309258|26153920|26114861|26009186|26009179|25966694|25925909|25844899|25835811|25814417|25775566|25773045|25753936|25648700|25627681|25463374|25456695|25440180|25389315|25372681|25370123|25041964|25036739|24978818|24950728|24929545|24837260|24805197|24793461|24786399|24447446|24445321|24394973|24386095|24285081|24147812|23943880|23848845|23829686|23651034|23632022|23595086|23516528|23507255|23498838|23382691|23376485|23258540|23251661|23233753|23152493|23094885|23040497|23006423|22948152|22802361|22787013|22608700|22519458|22511749|22456474|22374134|22222782|22178870|21881589|21872879|21768539|21659649|21652165|21531043|21472222|21386754|21315846|21270101|21151189|20961976|20716843|20676041|20628086|20471962|20424473|20408814|20379614|20195357|20132818|20106799|20080988|20056922|20045464|19926015|19913121|19781797|19684603|19626040|19482609|19398665|19226252|19220289|19216760|19131648|19095005|18929323|18650434|18618700|18586264|18468998|18262818|17984046|17967164|17921453|17903301|17875969|17693412|17569730|17558603|17556193|17554300|17330843|17322175|17313373|17259277|17200109|17062961|17052226|16825580|16818210|16769042|16710414|16601229|16483256|16272262|16213210|16188589|15887426|15851612|15749201|15591045|15544015|15466642|15231748|15215235|15197150|15147738|15105296|15054223|15047862|15046073|15046072|15044459|15033925|15016728|14722100|14593104|14571276|12959641|12919952|12887973|12754204|12576471|12459180|12446682|12443530|12213830|12106942|12093772|11897558|11807805|11805843|11673493|11673462|11576544|11352932|11237759|11208676|11159936|11157710|10830164|10788707|10463072|10081705|9607712|9148749|8809036|8589694|8406504|7592856|2380170
/idg/targets/Q16322,Q16322,KCNA10,"Potassium voltage-gated channel subfamily A member 10","Mediates voltage-dependent potassium ion permeability of excitable membranes. Assuming opened or closed conformations in response to the voltage difference across the membrane, the protein forms a potassium-selective channel through which potassium ions may pass in accordance with their electrochemical gradient. The channel activity is up-regulated by cAMP.",Tclin,"Kv1.8/KCNA10 sub-subfamily","voltage-gated potassium channel",,-1.0623655762306785,"Ion Channel",,15,10,5611,54,,21.277127642459917,27619418|20628086|19913121|16959974|16710414|16382104|15489334|12477932|12444201|12060596|10836990|9177773|7789190
/idg/targets/Q92806,Q92806,KCNJ9,"G protein-activated inward rectifier potassium channel 3","This receptor is controlled by G proteins. Inward rectifier potassium channels are characterized by a greater tendency to allow potassium to flow into the cell rather than out of it. Their voltage dependence is regulated by the concentration of extracellular potassium; as external potassium is raised, the voltage range of the channel opening shifts to more positive voltages. The inward rectification is mainly due to the blockage of outward current by internal magnesium (By similarity).",Tchem,"KCNJ9 subfamily",,,-1.4506788624429523,"Ion Channel",,38,21,1862,87,,25.366833621617182,21637918|20610389|19995671|18391953|17727731|17185339|16710414|16382105|16109170|15911117|12297500|11350189|10956667|10913335|10659995|10341034|8575783
/idg/targets/Q05586,Q05586,GRIN1,"Glutamate receptor ionotropic, NMDA 1","NMDA receptor subtype of glutamate-gated ion channels with high calcium permeability and voltage-dependent sensitivity to magnesium. Mediated by glycine. This protein plays a key role in synaptic plasticity, synaptogenesis, excitotoxicity, memory acquisition and learning. It mediates neuronal functions in glutamate neurotransmission. Is involved in the cell surface targeting of NMDA receptors (By similarity).",Tclin,"NR1/GRIN1 subfamily","ionotropic glutamate receptor",,-2.8162548284756017,"Ion Channel",,764,438,41465,700,,44.2778316630487,26819771|26584860|25864721|25431428|25261450|25017909|24655651|24292102|24227730|24156266|23999527|23933820|23880023|23840674|23726511|23723305|23271275|23070074|22952988|22937865|22833210|22726567|22711533|22486492|22383529|22354721|22300668|22196339|22040728|21753020|21376300|20974228|20848605|20722663|20634195|20468064|20438806|20414717|20237496|20097831|20007519|19874574|19784770|19635471|19602553|19488045|19422642|19328558|19156168|19095845|18991843|18990687|18849881|18792810|18644839|18606955|18445116|18296432|18182392|18068304|17997397|17728671|17506933|17284422|17255096|17047094|16969270|16767099|16476413|16332682|16289038|16272960|16189506|16140270|15888440|15841096|15635650|15564900|15531111|15448144|15338240|15265015|15164053|15030493|15030408|14973229|14970236|14732708|14644469|14622581|14575242|14573320|12893641|12815021|12775422|12753088|12746393|12707933|12679240|12646920|12610658|12414113|12408866|12363394|12210277|12191494|12082569|12068077|11937501|11803122|11754835|11606043|11588171|11506858|11483648|11160393|11140838|11136979|11109007|10862698|10749211|10518580|10480938|10373510|10201407|10197777|10049997|9952395|9835392|9728925|9670010|9651389|9620802|9502803|9482789|9481670|9425014|9231706|9030583|9009191|8889548|8783260|8768735|8665664|8625412|8615909|8406459|8406025|8316301|8139656|7926821|7695237|7685113|7681588|7679115|7622053|1350383
/idg/targets/P23416,P23416,GLRA2,"Glycine receptor subunit alpha-2","Glycine receptors are ligand-gated chloride channels. Channel opening is triggered by extracellular glycine (PubMed:2155780, PubMed:15302677, PubMed:16144831, PubMed:23895467, PubMed:25445488). Channel opening is also triggered by taurine and beta-alanine (PubMed:15302677). Plays a role in the down-regulation of neuronal excitability. Contributes to the generation of inhibitory postsynaptic currents (PubMed:25445488). Plays a role in cellular responses to ethanol (PubMed:23895467).",Tchem,"GLRA2 sub-subfamily","ligand-gated ion channel",,-0.9839749759216889,"Ion Channel",,2,,5725,30,,28.75824472947284,25445488|23895467|22606311|20237295|19874574|19086053|17207965|16344560|16144831|15772651|15489334|15302677|15147510|14702039|12477932|11409700|9674912|8973915|8889549|2155780
/idg/targets/P23415,P23415,GLRA1,"Glycine receptor subunit alpha-1","Glycine receptors are ligand-gated chloride channels (PubMed:23994010, PubMed:25730860). Channel opening is triggered by extracellular glycine (PubMed:2155780, PubMed:7920629, PubMed:14551753, PubMed:16144831, PubMed:22715885, PubMed:22973015, PubMed:25973519, PubMed:9009272). Channel opening is also triggered by taurine and beta-alanine (PubMed:16144831, PubMed:9009272). Channel characteristics depend on the subunit composition; heteropentameric channels are activated by lower glycine levels and display faster desensitization (PubMed:14551753). Plays an important role in the down-regulation of neuronal excitability (PubMed:8298642, PubMed:9009272). Contributes to the generation of inhibitory postsynaptic currents (PubMed:25445488). Channel activity is potentiated by ethanol (PubMed:25973519). Potentiation of channel activity by intoxicating levels ot ethanol contribute to the sedative effects of ethanol (By similarity).",Tclin,"GLRA1 sub-subfamily","ligand-gated ion channel",,-2.061973388843425,"Ion Channel",,9,2,1805,274,,30.948273935405613,26845851|26079326|25973519|25730860|25572390|25568133|25445488|25356525|25079583|24970905|24108130|24097980|23994010|23834509|23090334|23035114|22995908|22973015|22816018|22715885|22279218|22264702|22132222|22037201|21955162|21917927|21463577|21414903|20959630|20959090|20631190|20198385|19959465|19874574|19861413|19732286|19705103|19626554|19286654|19086053|19073849|19049967|18852446|18806798|18710260|18690053|18658152|18292428|18043720|18036150|17887775|17655979|17655760|17536053|17534957|17469203|17434460|17433503|17181559|17040914|16941485|16832093|16361257|16344560|16144831|16109711|16078201|15952785|15951389|15771552|15748848|15489334|15489161|15365143|15287733|15147510|14981077|14702039|14698963|14593111|14563849|14551753|14525990|12954867|12826676|12766618|12746425|12740384|12679369|12667090|12661758|12477932|12356883|12239220|12237328|12080117|11981021|11981020|11929858|11751269|11702206|11580237|10639099|10514101|9920650|9350397|9067762|9009272|8973915|8733061|8717357|8651283|8571969|8298642|8137830|8125298|7981700|7925268|7920629|7881416|7806244|7611730|7518444|7506679|2155780|1845981|1355335|1334371
/idg/targets/P35499,P35499,SCN4A,"Sodium channel protein type 4 subunit alpha","This protein mediates the voltage-dependent sodium ion permeability of excitable membranes. Assuming opened or closed conformations in response to the voltage difference across the membrane, the protein forms a sodium-selective channel through which Na(+) ions may pass in accordance with their electrochemical gradient. This sodium channel may be present in both denervated and innervated skeletal muscle.",Tclin,"Nav1.4/SCN4A subfamily","voltage-gated calcium channel",,-2.5623508900754546,"Ion Channel",,53,29,8777,57,,36.54799579001083,27060299|26700687|26659129|26494408|26427606|26252573|26036855|25839108|25755818|25735906|25724373|25707578|25660391|25450184|25348630|25311598|24943082|24682880|24607901|24549961|24324661|23771340|23420899|23417379|23381896|22914841|22653516|22617007|22250216|21841462|21665479|21664816|21606664|21521764|21317558|21099342|21043388|20713951|20522878|20076800|20038812|19882638|19881885|19840739|19773279|19347921|19290024|19211598|19118277|19077043|19015483|18726720|18690054|18337730|18337100|18281721|18270170|18203179|18166706|18162704|18079277|18046642|17998485|17898326|17823953|17804458|17334961|17212350|17151947|16890191|16870577|16832098|16786525|16625196|16506889|16392038|16382098|15790667|15596759|15482957|15459238|15318338|15072700|14527681|12766226|12210802|11591859|11558801|10944223|10851391|10727489|10599760|10369308|10366610|10218481|9521881|9392583|9164815|8580427|8575757|8388676|8385647|8308722|8242056|8058156|8044656|7695243|2173143|1851726|1659948|1659668|1654742|1339144|1338909|1316765|1315496|1310898|1310531|1310396
/idg/targets/P35498,P35498,SCN1A,"Sodium channel protein type 1 subunit alpha","Mediates the voltage-dependent sodium ion permeability of excitable membranes. Assuming opened or closed conformations in response to the voltage difference across the membrane, the protein forms a sodium-selective channel through which Na(+) ions may pass in accordance with their electrochemical gradient. Plays a key role in brain, probably by regulating the moment when neurotransmitters are released in neurons. Involved in sensory perception of mechanical pain: activation in somatosensory neurons induces pain without neurogenic inflammation and produces hypersensitivity to mechanical, but not thermal stimuli.",Tclin,"Nav1.1/SCN1A subfamily","voltage-gated calcium channel",,-2.712075162795472,"Ion Channel",,167,100,18169,115,,37.8068271567738,27207958|27045673|26990884|26731440|26637798|26614543|26555147|26311622|26252084|26183863|26182346|25885068|25874779|25823783|25818041|25795284|25778844|25766678|25725421|25668517|25590135|25576396|25569746|25344690|25338670|25281316|25268096|25155934|25087078|24990319|24953032|24902755|24842605|24776920|24707016|24646837|24623842|24436055|24434335|24372310|24357141|24342961|24337656|24328833|24315024|24277604|24257433|24125961|24107939|24101488|24076350|24014518|23965409|23916143|23884151|23859570|23786015|23762420|23752739|23485646|23466530|23398611|23398550|23291792|23225037|23195492|23158734|23093055|23086956|23066759|23057548|22992729|22952603|22949513|22944210|22848613|22780858|22719002|22612257|22578703|22534457|22532537|22430156|22386634|22341965|22309220|22292851|22206733|22188362|22151702|22150645|22147323|22092154|22071555|22020285|22014581|22011963|22000312|21940124|21906962|21890636|21881118|21868258|21864321|21843600|21762453|21753172|21726526|21713554|21566136|21561445|21555645|21531204|21504426|21504425|21426328|21396429|21377452|21371021|21248271|21156207|20879882|20729507|20682179|20675100|20630778|20602612|20600615|20550552|20522430|20519669|20506560|20484682|20477842|20452746|20447868|20431604|20410126|20392657|20194124|20117752|20110217|20064729|20038948|20037572|19949041|19783390|19782004|19694741|19673951|19589774|19586930|19585586|19563458|19522081|19469841|19464834|19464195|19402159|19400878|19350499|19339291|19332696|19292758|19289736|19270815|19236456|19220312|19214208|19200853|19099883|19070316|19007941|18930999|18784617|18680191|18655196|18639757|18632931|18621678|18566737|18554361|18554360|18554359|18489610|18479393|18451712|18413471|18342948|18330841|18294202|18275929|18251839|18175077|18093548|18076640|18056581|18031552|18021921|17928445|17927801|17679682|17621480|17565594|17561957|17544618|17537961|17507202|17436242|17397047|17347258|17129991|17065438|17054685|17054684|17030758|17001291|16713920|16541393|16525050|16505326|16458823|16430863|16382098|16380441|16326807|16210358|16122630|16054936|15944908|15880351|15815621|15715999|15694566|15525788|15508916|15277629|15263074|15249644|15087100|14738421|14702039|14672992|14504318|13129592|12919402|12837571|12821740|12773292|12754708|12742596|12610651|12576172|12566275|12535936|12086636|12083760|11823106|11779698|11756608|11579435|11524484|11359211|11295230|11254445|11254444|10742094|10514109|8062593|2429308|1317301
/idg/targets/Q7Z3S7,Q7Z3S7,CACNA2D4,"Voltage-dependent calcium channel subunit alpha-2/delta-4","The alpha-2/delta subunit of voltage-dependent calcium channels regulates calcium current density and activation/inactivation kinetics of the calcium channel.",Tchem,"Calcium channel auxiliary subunit 2 types 1-4 (cca-2) family",,,-1.6197639680192675,"Ion Channel",,2,,4078,108,,31.38558207337644,26560832|25189868|24324551|23942779|22488967|20379614|17974005|17033974|16541075|15489334|12477932|12181424
/idg/targets/Q92953,Q92953,KCNB2,"Potassium voltage-gated channel subfamily B member 2","Voltage-gated potassium channel that mediates transmembrane potassium transport in excitable membranes, primarily in the brain and smooth muscle cells. Channels open or close in response to the voltage difference across the membrane, letting potassium ions pass in accordance with their electrochemical gradient. Homotetrameric channels mediate a delayed-rectifier voltage-dependent outward potassium current that display rapid activation and slow inactivation in response to membrane depolarization. Can form functional homotetrameric and heterotetrameric channels that contain variable proportions of KCNB1; channel properties depend on the type of alpha subunits that are part of the channel. Can also form functional heterotetrameric channels with other alpha subunits that are non-conducting when expressed alone, such as KCNS1 and KCNS2, creating a functionally diverse range of channel complexes. In vivo, membranes probably contain a mixture of heteromeric potassium channel complexes, making it difficult to assign currents observed in intact tissues to any particular potassium channel family member. Contributes to the delayed-rectifier voltage-gated potassium current in cortical pyramidal neurons and smooth muscle cells.",Tclin,"Kv2.2/KCNB2 sub-subfamily","voltage-gated potassium channel",,-1.2999251672725114,"Ion Channel",,7,7,1801,132,,31.79094626387646,27619418|25339316|23953852|22422395|22412388|20379614|20125193|19010793|18676988|17903301|17474147|16959974|16382104|14988243|10414301|9612272|8670833
/idg/targets/Q92952,Q92952,KCNN1,"Small conductance calcium-activated potassium channel protein 1","Forms a voltage-independent potassium channel activated by intracellular calcium. Activation is followed by membrane hyperpolarization. Thought to regulate neuronal excitability by contributing to the slow component of synaptic afterhyperpolarization. The channel is blocked by apamin (By similarity).",Tchem,"Calcium-activated subfamily","voltage-gated potassium channel",,,"Ion Channel",,,,,67,,31.055971009848946,24434522|22154908|17474147|16382103|15489334|12598727|12477932|11844726|11258935|11146124|10683185|10516439|8781233
/idg/targets/O00305,O00305,CACNB4,"Voltage-dependent L-type calcium channel subunit beta-4","The beta subunit of voltage-dependent calcium channels contributes to the function of the calcium channel by increasing peak calcium current, shifting the voltage dependencies of activation and inactivation, modulating G protein inhibition and controlling the alpha-1 subunit membrane targeting.",Tchem,"Calcium channel auxiliary subunit types 1-4 (cca-) family","voltage-gated calcium channel",,-1.531567443965642,"Ion Channel",,,,5640,218,,42.60642106253884,24875574|24025145|23756480|22892567|21297076|21220418|20200978|19807924|18755274|18712068|18446307|17618603|16866717|16525042|16385006|16344560|15815621|15489334|15342556|15170217|14702039|14623965|12477932|11880487|10762541|10212211|9757060|9628818|9530629|9442082|9254841|9254840|9252229|9039265|8825650
/idg/targets/O75762,O75762,TRPA1,"Transient receptor potential cation channel subfamily A member 1","Receptor-activated non-selective cation channel involved in detection of pain and possibly also in cold perception and inner ear function (PubMed:25389312, PubMed:25855297). Has a central role in the pain response to endogenous inflammatory mediators and to a diverse array of volatile irritants, such as mustard oil, cinnamaldehyde, garlic and acrolein, an irritant from tears gas and vehicule exhaust fumes (PubMed:25389312, PubMed:20547126). Is also activated by menthol (in vitro)(PubMed:25389312). Acts also as a ionotropic cannabinoid receptor by being activated by delta(9)-tetrahydrocannabinol (THC), the psychoactive component of marijuana (PubMed:25389312). May be a component for the mechanosensitive transduction channel of hair cells in inner ear, thereby participating in the perception of sounds. Probably operated by a phosphatidylinositol second messenger system (By similarity).",Tclin,"Transient receptor potential calcium channel (TRP-CC) family","voltage-gated ion channel",,-2.8318650708967317,"Ion Channel",,260,176,28792,178,,33.03182715892741,27333657|26530852|26504357|26358221|26330615|26283426|26054320|26046936|26039217|25911511|25855297|25765567|25724085|25687973|25654580|25642661|25564678|25484020|25405290|25389312|25271161|25265225|25056810|24975826|24944203|24871046|24815021|24752136|24695993|24564660|24496475|24275229|24206072|24140646|24084605|24071625|24037916|24002057|23994502|23994313|23709225|23707266|23558672|23508958|23478802|23415228|23345429|23219522|23133611|22905134|22863862|22843691|22740698|22665484|22461626|22458587|22426997|22222967|21993194|21981454|21962912|21930928|21848366|21719896|21419293|21195050|21168271|21133676|21112285|21094256|21037510|20946100|20547126|20457836|20194132|20190512|19715741|19507192|19507004|19369549|19282836|19237591|19211797|19159452|19074743|19059884|18988737|18954467|18775987|18769139|18671867|18499726|18463259|18456404|18440147|18384850|17571167|17285310|17217068|17164327|16500080|16421571|16382100|14712238|10066796|9511734
/idg/targets/P47869,P47869,GABRA2,"Gamma-aminobutyric acid receptor subunit alpha-2","GABA, the major inhibitory neurotransmitter in the vertebrate brain, mediates neuronal inhibition by binding to the GABA/benzodiazepine receptor and opening an integral chloride channel.",Tclin,"GABRA2 sub-subfamily","ligand-gated ion channel",,-1.923227431503597,"Ion Channel",,80,18,1605,158,,40.73965899750108,26871637|26250693|26116794|26087834|25804982|25797587|25514066|25365806|25087078|24975023|24811113|24687270|24166645|24136292|24045508|24022508|23974430|23692184|23600744|23566244|23480690|22882391|22882390|22555154|22501025|22129841|22047728|21919924|21751815|21683760|21483437|21118274|20843900|20716301|20698837|20628086|20622020|20602615|20583128|20468064|20225194|20202923|20133874|20102561|20048764|19913121|19874574|19842164|19833324|19783384|19736351|19672139|19487630|19229201|19207358|19086053|19078961|18821008|18818659|18781239|18727688|18519829|18482426|18361719|18005236|17976953|17949392|17690794|17655760|17507911|17207817|16894595|16622805|16562401|16557364|16395124|16344560|16080114|15950776|15834213|15815621|15702134|15274050|15033447|15024690|14702039|12477932|10449790|10023064|9039914|8391122|8175718
/idg/targets/O14764,O14764,GABRD,"Gamma-aminobutyric acid receptor subunit delta","GABA, the major inhibitory neurotransmitter in the vertebrate brain, mediates neuronal inhibition by binding to the GABA/benzodiazepine receptor and opening an integral chloride channel.",Tclin,"GABRD sub-subfamily","ligand-gated ion channel",,-1.4323594651233413,"Ion Channel",,5,5,844,187,,30.42302862652955,25416956|24249596|23756480|21795619|20561060|19874574|19289452|19086053|18406065|16713569|16710414|16344560|16256272|16189514|16023832|15489334|15115768|12477932|12119096|10965146|2176788
/idg/targets/P47870,P47870,GABRB2,"Gamma-aminobutyric acid receptor subunit beta-2","Component of the heteropentameric receptor for GABA, the major inhibitory neurotransmitter in the vertebrate brain. Functions also as histamine receptor and mediates cellular responses to histamine. Functions as receptor for diazepines and various anesthetics, such as pentobarbital; these are bound at a separate allosteric effector binding site. Functions as ligand-gated chloride channel.",Tclin,"GABRB2 sub-subfamily","ligand-gated ion channel",,-1.4632739319122534,"Ion Channel",,,,3978,207,,39.4855772345684,26561861|26016529|25241062|25124326|23917429|23638040|23617850|23308109|23266428|23121119|22206711|21806616|21751815|21729720|21420396|21209255|20888417|20848605|20843900|20734064|20692323|20639197|20583128|20468064|20404824|20221451|19909288|19874574|19763268|19705103|19523047|19367581|19086053|19078961|19056867|18715757|18583979|18334916|18197653|18180429|17520021|17440936|17412563|17251430|17167345|16983389|16950232|16778401|16766085|16627470|16472798|16172613|15542698|15489334|15337300|15033447|15016806|14966130|14702039|14699426|14625018|14503638|12819203|12574411|12477932|12435728|12232773|12034717|11854302|11140951|11085308|10493732|10449790|10023064|9153573|8590827|8264558|8175718|7851879|7707873|1334482|1321150
/idg/targets/Q96D31,Q96D31,ORAI1,"Calcium release-activated calcium channel protein 1","Ca(2+) release-activated Ca(2+) (CRAC) channel subunit which mediates Ca(2+) influx following depletion of intracellular Ca(2+) stores and channel activation by the Ca(2+) sensor, STIM1 (PubMed:16582901, PubMed:16645049, PubMed:16733527, PubMed:16766533, PubMed:16807233, PubMed:19249086, PubMed:23307288, PubMed:24351972, PubMed:24591628). CRAC channels are the main pathway for Ca(2+) influx in T-cells and promote the immune response to pathogens by activating the transcription factor NFAT (PubMed:16582901).",Tchem,"Calcium release-activated calcium (crac) channel (crac-c) family",,,-2.5528093977930304,"Ion Channel",,223,140,7315,296,,34.930695943056314,27069021|26916730|26826124|26817842|26814231|26809794|26809793|26789410|26712003|26665756|26644574|26643254|26576490|26546674|26469693|26455959|26453325|26445441|26403672|26399906|26380267|26351694|26269433|26202984|26191202|26177720|26116575|26070885|26055321|26033257|25896806|25805497|25791427|25788524|25769459|25645930|25517631|25433371|25404747|25296861|25227914|25190815|25172921|25057023|25030742|25015419|24996186|24954132|24909327|24808640|24797725|24755083|24745010|24672054|24603752|24591628|24583265|24558039|24556214|24492416|24472175|24351972|24321771|24317393|24275569|24241282|24056904|24043696|24040356|23943619|23890117|23890116|23816623|23800047|23774210|23703676|23700407|23685155|23515871|23512989|23512987|23455504|23447534|23307288|23212906|23203806|23184982|23115638|23109337|23049826|23043102|22778704|22681560|22641696|22640869|22586105|22556336|22549787|22546867|22495877|22494970|22464749|22389502|22387225|22384096|22381755|22298778|22278058|22253717|22144678|22110130|22084111|22031597|21987804|21945734|21873556|21865174|21847095|21790973|21782006|21674042|21670147|21640715|21487896|21441136|21427704|21420116|21408196|21383014|21364678|21321120|21300876|21266088|21239714|21224390|20961852|20887894|20607548|20587595|20534587|20418871|20395295|20354224|20194792|20194530|20073506|20037597|20018736|20007711|20004786|19965684|19946888|19887627|19843011|19754898|19706554|19675303|19622747|19506081|19487696|19447651|19433061|19429662|19403622|19366689|19289460|19260825|19249086|19228695|19189966|19185847|19182790|19171672|19088073|19075015|18995841|18845811|18843204|18832420|18768920|18669648|18644792|18569867|18542992|18506892|18448669|18436303|18420579|18403424|18400989|18326500|18250319|18239188|18190941|18187424|18096706|18006576|17991693|17968026|17905723|17702753|17684017|17452328|17442569|17400243|17360584|17224452|17218358|17045966|16978865|16921383|16807233|16766533|16733527|16645049|16582901|16341674|16147976|15489334|14702039|12477932
/idg/targets/P62955,P62955,CACNG7,"Voltage-dependent calcium channel gamma-7 subunit","Regulates the trafficking and gating properties of AMPA-selective glutamate receptors (AMPARs). Promotes their targeting to the cell membrane and synapses and modulates their gating properties by slowing their rates of activation, deactivation and desensitization and by mediating their resensitization. Displays subunit-specific AMPA receptor regulation. Shows specificity only for GRIA1 and GRIA2. Thought to stabilize the calcium channel in an inactivated (closed) state.",Tchem,"Calcium channel auxiliary subunit 1-8 (cca) family","voltage-gated calcium channel",,-0.507620309121135,"Ion Channel",,,,193,53,,18.21389557985447,21172611|17652770|15489334|12477932|11927536|11738816|11170751
/idg/targets/Q5XXA6,Q5XXA6,ANO1,Anoctamin-1,"Calcium-activated chloride channel (CaCC) which plays a role in transepithelial anion transport and smooth muscle contraction. Required for the normal functioning of the interstitial cells of Cajal (ICCs) which generate electrical pacemaker activity in gastrointestinal smooth muscles. Acts as a major contributor to basal and stimulated chloride conductance in airway epithelial cells and plays an important role in tracheal cartilage development.",Tclin,"Calcium-dependent chloride channel (ca-clc) family",,,-2.5272537867002947,"Ion Channel",,54,32,6833,422,,38.711845061709255,26867653|26808319|26678977|26563938|26542395|26510736|26498851|26481648|26464669|26429157|26359375|26313899|26305547|26272691|26191287|26153424|26135531|26077572|25973067|25914185|25839162|25823819|25781344|25770012|25632981|25541940|25489088|25425649|25385647|25351986|25298423|25232193|25220078|25201006|25163766|24980701|24928056|24919570|24913262|24901998|24885604|24825187|24692353|24639373|24599954|24509911|24478309|24412532|24401903|24379641|24316695|24275569|24243583|24167264|24152967|24080196|23997176|23994600|23866066|23862765|23722018|23576756|23576565|23570556|23431153|23218903|23104560|23038686|23034390|22988141|22973054|22946960|22946562|22946059|22912841|22699056|22685202|22571292|22564524|22526416|22495382|22460810|22415075|22399613|22351639|22335248|22302790|22197035|22178883|21984732|21965629|21940901|21908539|21756825|21645494|21642943|21607626|21585622|21358619|21350101|21349842|21295818|21269460|21186280|21092923|21084298|21056985|21041307|20716168|20716167|20628086|20056604|19913121|19823864|19819874|19773279|19687122|19654323|19606013|19372102|19199708|19015192|19011564|18772398|18724360|18648740|16906560|16261155|15489334|15215166|15067359|14702039|12739008|12477932
/idg/targets/P46098,P46098,HTR3A,"5-hydroxytryptamine receptor 3A","This is one of the several different receptors for 5-hydroxytryptamine (serotonin), a biogenic hormone that functions as a neurotransmitter, a hormone, and a mitogen. This receptor is a ligand-gated ion channel, which when activated causes fast, depolarizing responses in neurons. It is a cation-specific, but otherwise relatively nonselective, ion channel.",Tclin,"5-HT3 receptor sub-subfamily","ligand-gated ion channel",,-3.3839132669905108,"Ion Channel",,420,251,35350,232,,35.34194847070172,26843630|26768715|26701104|26350166|25989383|25863270|25339231|24590108|24338226|24304330|24283776|24030822|23972841|23897038|23786674|23757001|23740249|23489111|23290502|23126479|22832903|22818390|22700043|22328445|22014438|21969281|21454663|21420406|21338684|21184810|20838391|20728877|20694966|20628086|20602615|20602613|20538960|20522555|20516728|20468064|20356718|20168265|20075642|20021265|19933756|19913121|19904001|19874574|19794330|19741568|19713259|19457066|19455600|19185213|19184136|19156168|19095219|19086053|19081678|19032968|19008750|18982004|18681779|18622264|18614545|18593952|18359159|18331431|18330705|18292429|18197086|18184810|18079067|18063656|17697394|17509016|17496724|17401153|17392525|17260949|17259209|17200121|17192651|17052218|17010535|16931691|16874005|16825485|16595668|16554811|16534507|16487942|16407231|16314763|16000636|15887114|15809299|15489334|15452106|15293096|15131114|15115912|15102340|15028279|14702039|14626451|14557147|12867984|12791692|12750374|12661769|12549905|12477932|12457738|12363396|12359150|12059035|11505217|11495540|11207027|10670426|10521471|9950429|9928262|8848005|8530095|8112471|7565620
/idg/targets/O15547,O15547,P2RX6,"P2X purinoceptor 6","Receptor for ATP that acts as a ligand-gated ion channel.",Tchem,"Atp-gated p2x receptor cation channel (p2x receptor) family","ligand-gated ion channel",,-1.4488715721621674,"Ion Channel",,,,15807,118,,27.347095637112954,25017104|22378790|19240061|19023099|18852390|17975119|17895406|16344560|15657042|15489334|15461802|15313628|12477932|12112843|12088286|11171941|10591208|9242461|8670303
/idg/targets/Q8IZS8,Q8IZS8,CACNA2D3,"Voltage-dependent calcium channel subunit alpha-2/delta-3","The alpha-2/delta subunit of voltage-dependent calcium channels regulates calcium current density and activation/inactivation kinetics of the calcium channel. Acts as a regulatory subunit for P/Q-type calcium channel (CACNA1A), N-type (CACNA1B), L-type (CACNA1C OR CACNA1D) but not T-type (CACNA1G) (By similarity).",Tchem,"Calcium channel auxiliary subunit 2 types 1-4 (cca-2) family",,,-1.0171990247124703,"Ion Channel",,,,1727,65,,38.98087210086839,26460247|24375517|24315451|24096698|23870195|23649311|23560067|23324578|22644305|22542470|22395973|21074052|20889312|20379614|19240061|18588891|18519826|17937436|15489334|12477932|12181424|11687876|11329013|11245980|10737800
