"URL","Uniprot ID","GeneSymbol","Name","Description","Development Level","DTOClass","PantherClass","ChemblClass","Novelty","Target Family","Function","GrantCount","R01Count","PatentCount","AntibodyCount","PubmedCount","PMIDs"
/idg/targets/Q6DWJ6,Q6DWJ6,GPR139,"Probable G-protein coupled receptor 139","Orphan receptor. Seems to act through a G(q/11)-mediated pathway.",Tchem,"Class A rhodopsin like",receptor,,-1.1637440092953966,GPCR,,,,1735,92,,15.9086885140371,26396690|26349500|24826842|24556202|24503482|23527680|19525486|15845401|15777626|15489334|14702039|12679517|12477932|12044878|11863363
/idg/targets/P46093,P46093,GPR4,"G-protein coupled receptor 4","Proton-sensing receptor coupled to several G-proteins, including G(s), G(13) and G(q)/G(11) proteins, leading to cAMP production.",Tchem,Purinoceptor,receptor,,-1.601069193791852,GPCR,,10,8,8390,104,,23.967407120561912,27078157|23888957|22110680|20211729|18029348|17462861|17437524|17364894|16754659|16461426|16344560|15857892|15489334|15221007|15057824|14702039|14567679|12955148|12805023|12477932|11535583|8595909|7832990|7498459
/idg/targets/P46095,P46095,GPR6,"G-protein coupled receptor 6","Orphan receptor with constitutive G(s) signaling activity that activate cyclic AMP. Promotes neurite outgrowth and blocks myelin inhibition in neurons (By similarity).",Tchem,"Class A rhodopsin like",receptor,,-1.0400481646686597,GPCR,,5,,4528,60,,21.720199830216767,22487033|20677014|19286662|19059244|16344560|15489334|14702039|14574404|12649592|12477932|12220620|8530049|7832990
/idg/targets/P46092,P46092,CCR10,"C-C chemokine receptor type 10","Receptor for chemokines SCYA27 and SCYA28. Subsequently transduces a signal by increasing the intracellular calcium ions level and stimulates chemotaxis in a pre-B cell line.",Tchem,"C-C chemokine receptor",,,-1.20996161630429,GPCR,,63,30,13640,232,,28.645022502393832,25149529|24970722|22526457|22350183|21937703|21075690|20947433|20237496|18782672|18577758|18308860|18240029|17474147|17071491|16785557|16675558|16460738|15700309|15489334|14667819|12477932|11821900|11298490|10975800|10781587|10725697|10725696|10706668|9364936|8889548|7851889
/idg/targets/Q8NHB7,Q8NHB7,OR5K1,"Olfactory receptor 5K1","Odorant receptor.",Tchem,"Olfactory receptor",,,0.3010299956639812,oGPCR,,,,640,29,,11.230948645728477,16641997|15489334|14983052|12477932|1370859
/idg/targets/P35346,P35346,SSTR5,"Somatostatin receptor type 5","Receptor for somatostatin 28 and to a lesser extent for somatostatin-14. The activity of this receptor is mediated by G proteins which inhibit adenylyl cyclase. Increases cell growth inhibition activity of SSTR2 following heterodimerization.",Tclin,"Class A rhodopsin like",receptor,,-2.0893884000508796,GPCR,,19,11,12063,173,,29.253640062006422,26474434|25962406|25925002|25854304|25808161|25765179|25637790|25008035|24967740|24634938|24465589|24189142|24182563|23991955|23418396|22888021|22770972|22640914|22419713|21952553|21820437|21810856|21692047|21667819|21503779|21419811|21383526|21249361|21238583|21190959|20810604|20739383|20734064|20717067|20634197|20529830|20468064|20398908|20233783|20207824|20201926|20182388|20150960|19894022|19748526|19423539|19401364|19342453|19330452|19318729|19070659|18936524|18653781|18577758|18240029|18066572|17159301|16954443|16690617|16344560|16216913|16214911|16012170|15914528|15616553|15247250|15118275|14602773|12898583|12414882|12192619|12072395|12021920|11753241|11502816|11157797|10753124|10713101|9892225|9892014|9694905|9279525|9205124|9177396|9125122|8449518|8373420|8078491|7908405|7607700|6145156|2834384|1346068
/idg/targets/P35348,P35348,ADRA1A,"Alpha-1A adrenergic receptor","This alpha-adrenergic receptor mediates its action by association with G proteins that activate a phosphatidylinositol-calcium second messenger system. Its effect is mediated by G(q) and G(11) proteins. Nuclear ADRA1A-ADRA1B heterooligomers regulate phenylephrine(PE)-stimulated ERK signaling in cardiac myocytes.",Tclin,"Alpha adrenoceptor",receptor,,-2.179401221314935,GPCR,,41,20,4961,223,,41.5059432850038,25913761|25775528|25606852|25425303|24844469|24835978|24816252|24548768|24342464|23902938|23877383|23717684|23460120|22952603|22120526|22091949|22089237|22037178|21982020|21792097|21738688|21571945|21519279|21262225|21223784|21063774|20705341|20628086|20379614|20173430|20129829|20044737|20004544|19919991|19918262|19913121|19874574|19763272|19730237|19565482|19520158|19476811|19444285|19352218|19322003|19105822|19102884|19095219|19086053|19011682|18996102|18821565|18802028|18524654|18523139|18413308|18351393|18331634|18257748|18240029|17973108|17972277|17681068|17655760|17556657|17408692|17075692|16959974|16823803|16754659|16690783|16685204|16645408|16633140|16536786|16153395|16043131|15946947|15917235|15824464|15626751|15525470|15489334|15474515|15297446|15179408|15136785|14702039|14626446|12782672|12707939|12544508|12519093|12477932|12409310|11425010|11154706|10860850|10671514|10587338|10493934|10334511|9490024|9359081|8832064|8564208|8396931|8196478|8183249|8024574|7815325|7805763|7737411|7566098|1970822|1363873
/idg/targets/P11229,P11229,CHRM1,"Muscarinic acetylcholine receptor M1","The muscarinic acetylcholine receptor mediates various cellular responses, including inhibition of adenylate cyclase, breakdown of phosphoinositides and modulation of potassium channels through the action of G proteins. Primary transducing effect is Pi turnover.",Tclin,"Acetylcholine receptor (muscarinic)",receptor,,-2.1453260267464094,GPCR,,19,16,30541,210,,32.49715202924298,26958838|26481978|25326383|24821386|24753247|24636402|24443568|24430298|24365239|24292102|23678982|23604140|23460876|23455440|23423139|23147108|22990911|22865467|22571431|22450048|22391213|22338582|22146060|21685390|21605442|21203415|20628086|20602615|20237496|20201926|20146726|20133736|19927300|19913121|19874574|19863190|19753311|19451648|19404243|19183167|19156168|19086053|18790604|18723515|18577758|18454168|18385290|18322150|18317461|18282687|18272392|18249005|18240029|18073210|17655760|17540859|17462859|17415969|17373692|17272726|16931638|16902941|16877267|16874522|16754659|16554811|16439611|16406470|16368694|16336219|16328454|16318751|15489334|15383745|15280370|15086532|14657398|14504414|12851722|12810581|12707929|12694403|12477932|12476323|11855742|11306684|10336173|10333492|9614217|9603968|9518684|9303164|8938448|8508928|8248499|8190105|8139539|8063729|7925360|3697105|3443095|3037705|2739737|2674717|2336407|1905013|1445347|1411529
/idg/targets/P55085,P55085,F2RL1,"Proteinase-activated receptor 2","Receptor for trypsin and trypsin-like enzymes coupled to G proteins. Its function is mediated through the activation of several signaling pathways including phospholipase C (PLC), intracellular calcium, mitogen-activated protein kinase (MAPK), I-kappaB kinase/NF-kappaB and Rho. Can also be transactivated by cleaved F2R/PAR1. Involved in modulation of inflammatory responses and regulation of innate and adaptive immunity, and acts as a sensor for proteolytic enzymes generated during infection. Generally is promoting inflammation. Can signal synergistically with TLR4 and probably TLR2 in inflammatory responses and modulates TLR3 signaling. Has a protective role in establishing the endothelial barrier; the activity involves coagulation factor X. Proposed to have a bronchoprotective role in airway epithelium, but also shown to compromise the airway epithelial barrier by interrupting E-cadherin adhesion. Involved in the regulation of vascular tone; activation results in hypotension presumably mediated by vasodilation. Associates with a subset of G proteins alpha subunits such as G alpha-q, G alpha-11, G alpha-14, G alpha-12 and G alpha-13, but probably not with G(o) alpha, G(i) subunit alpha-1 and G(i) subunit alpha-2. However, according to PubMed:21627585 can signal through G(i) subunit alpha. Believed to be a class B receptor which internalizes as a complex with arrestin and traffic with it to endosomal vesicles, presumably as desensitized receptor, for extended periods of time. Mediates inhibition of TNF-alpha stimulated JNK phosphorylation via coupling to G alpha-q/11; the function involves dissociation of RIPK1 and TRADD from TNFR1. Mediates phosphorylation of nuclear factor NF-kappa-B RELA subunit at 'Ser-536'; the function involves IKBKB and is predominantly independent of G proteins. Involved in cellular migration. Involved in cytoskeletal rearrangement and chemotaxis through beta-arrestin-promoted scaffolds; the function is independent of G alpha-q/11 and involves promotion of cofilin dephosphoryltaion and actin filament severing. Induces redistribution of COPS5 from the plasma membrane to the cytosol and activation of the JNK cascade is mediated by COPS5. Involved in the recruitment of leukocytes to the sites of inflammation and is the major PAR receptor capable of modulating eosinophil function such as proinflammatory cytokine secretion, superoxide production and degranulation. During inflammation promotes dendritic cell maturation, trafficking to the lymph nodes and subsequent T-cell activation. Involved in antimicrobial response of innate immnune cells; activation enhances phagocytosis of Gram-positive and killing of Gram-negative bacteria. Acts synergistically with interferon-gamma in enhancing antiviral responses. Implicated in a number of acute and chronic inflammatory diseases such as of the joints, lungs, brain, gastrointestinal tract, periodontium, skin, and vascular systems, and in autoimmune disorders.",Tchem,"Proteinase-activated receptor",receptor,,-2.311767107239458,GPCR,,330,216,42924,164,,39.49932891205571,27006943|26957205|26839311|26729042|26666432|26658828|26600192|26354435|26294672|26244666|26238490|26160521|26147947|26092994|26072921|25976462|25944790|25912757|25886404|25880702|25878251|25842366|25773677|25734995|25633855|25468564|25331954|25297082|25289673|25265427|25118282|25065357|24942999|24914212|24889831|24717606|24670244|24643912|24568471|24551046|24548792|24523067|24495782|24326025|24253040|24185116|24177339|24138209|24131465|24129891|24088315|24042113|23991686|23921961|23872307|23606513|23476015|23392769|23288842|23283995|23235155|23202369|23170789|23065128|23064451|22960271|22941376|22940775|22916223|22914544|22892662|22796577|22672593|22627362|22613992|22547407|22505524|22505523|22497886|22461388|22411985|22409427|22394598|22391066|22374699|22294633|22204866|22204707|22196772|22140500|22059396|21993564|21971685|21913036|21905006|21876326|21871560|21839502|21788507|21700341|21686228|21627585|21625939|21605334|21576245|21513479|21501162|21296894|21281800|21219331|21152870|21149441|21125404|21068362|20926011|20879045|20826780|20740367|20628086|20588261|20584806|20530726|20412704|20388709|20237496|20224228|20198321|20193273|20131076|20124108|19958818|19930877|19913121|19889021|19881225|19880163|19865078|19864598|19858310|19852794|19815543|19795460|19781631|19694963|19684015|19675284|19631240|19621073|19567485|19561109|19558454|19546160|19543320|19536895|19494303|19478484|19368691|19269113|19264156|19263271|19247167|19242518|19184329|19144196|19080851|19074826|19064814|19032384|19023130|18983479|18949403|18937843|18854173|18832729|18622013|18482083|18474671|18453611|18424071|18308730|18305573|18277946|18196899|18179608|18077203|18047634|18028876|17991872|17854923|17848177|17845211|17727088|17699557|17693410|17675516|17675298|17623652|17591792|17581194|17571167|17500066|17470200|17452051|17405913|17404307|17384202|17373694|17347265|17328048|17205215|17203209|17203172|16925462|16820307|16754659|16714334|16691196|16650817|16525644|16498082|16478888|16476770|16470180|16410250|16359518|16336275|16195539|16096323|16095910|16091786|16079188|16027150|15919826|15905579|15882255|15879675|15879299|15869604|15843583|15809358|15708858|15665002|15654951|15585570|15537383|15492786|15489334|15489220|15482468|15475570|15280447|15155775|15140225|15102084|15010475|14767448|14760751|14657869|14607272|14585156|14519665|14507634|12925212|12874461|12867500|12832443|12805069|12792776|12754192|12630574|12604689|12594060|12540381|12534282|12527925|12506328|12506061|12479889|12477932|12397176|12372769|12370395|12195707|12171601|12139406|12123809|12003791|11907122|11859856|11714832|11447194|11441110|11413129|10978167|10831593|10805786|10788464|10725339|10439226|10086357|9639495|9446822|9133675|9020112|8784787|8703006|8615752|8601636|7937743|7568091|7556175
/idg/targets/P21728,P21728,DRD1,"D(1A) dopamine receptor","Dopamine receptor whose activity is mediated by G proteins which activate adenylyl cyclase.",Tclin,"Dopamine receptor",receptor,,-2.525380233591302,GPCR,,182,85,8536,450,,42.11064679575793,27460146|26957229|26730182|26723139|26665568|26593092|26484506|26419600|26186971|26041607|25896831|25825816|25740199|25660313|25527226|25281486|25268786|25233244|25179995|25154512|25073922|25049074|24768614|24719111|24618367|24552847|24523562|24410775|24410560|24322206|24292102|24167564|24136195|24135011|24078558|24004608|24001587|23976958|23952191|23908605|23842570|23698121|23680635|23661099|23445730|23251661|23231809|23195037|23185434|23185343|23044706|23036699|22843680|22764221|22710646|22699899|22574669|22495174|22408582|22404661|22336227|22310353|22277051|22206002|22100647|22093926|21976513|21955727|21893192|21853233|21797797|21768159|21549202|21258043|21211326|21181138|21179162|21178390|21115476|21083670|21041608|20807772|20734064|20732903|20714340|20685009|20677014|20672519|20628086|20592018|20531939|20468064|20456319|20452395|20407490|20395553|20382433|20351714|20180564|20164562|20127886|20081237|20071033|19913121|19897079|19874574|19864616|19786093|19772578|19695183|19692168|19675531|19647327|19625176|19563515|19523047|19413572|19367581|19235789|19197069|19182156|19176223|19171671|19170196|19156168|19153942|19143836|19105202|19086053|19058789|19005068|19000940|18984584|18946469|18937842|18937294|18855532|18832011|18821566|18689859|18687376|18676680|18644790|18615540|18583979|18558372|18516948|18451638|18424554|18413491|18403126|18403039|18382271|18366720|18341651|18270970|18240029|18237729|18210231|18205172|18197272|18172057|18092181|18030347|18023044|17679637|17506933|17466946|17455212|17395585|17394052|17310237|17194762|17092969|17066478|16876683|16846218|16816977|16594948|16424823|16397404|16391193|16344560|16338988|15927089|15785860|15722953|15717291|15704231|15621009|15607627|15569306|15564897|15549138|15489334|15272078|15247297|15192107|15159403|14993367|14702039|14569274|12967601|12966314|12781734|12738794|12646556|12509874|12509438|12497608|12477932|12408866|12181426|12164861|12150791|12047334|12036966|11920160|11918350|11893085|11783439|11773080|11723200|11583808|11500503|11331877|11140838|10890919|10692483|10618483|10051231|9920093|9457173|8810292|8636408|8471124|8301582|8264547|7838121|2168520|2144334|1977312|1975640|1831904|1557411|1282671
/idg/targets/P21731,P21731,TBXA2R,"Thromboxane A2 receptor","Receptor for thromboxane A2 (TXA2), a potent stimulator of platelet aggregation. The activity of this receptor is mediated by a G-protein that activates a phosphatidylinositol-calcium second messenger system. In the kidney, the binding of TXA2 to glomerular TP receptors causes intense vasoconstriction. Activates phospholipase C. Isoform 1 activates adenylyl cyclase. Isoform 2 inhibits adenylyl cyclase.",Tclin,"Class A rhodopsin like",receptor,,-2.152923608330855,GPCR,,34,21,5832,105,,38.882421248621114,26724804|25557379|25202904|24996187|24490858|24384873|24275569|23840660|23555978|23517037|23493750|23456445|23349788|23279270|23255603|23162015|23107873|22272267|22101342|22017802|22008592|21740787|21734400|21357687|21342433|21172430|21070398|20959415|20856817|20628086|20590159|20522022|20395963|20068231|19913121|19853959|19828703|19772916|19747485|19570744|19464661|19403525|19403042|19264973|19247692|19170518|19086263|19067769|19064572|18950617|18802021|18698092|18647220|18577758|18573679|18529068|18502100|18240029|18172303|18088343|18088317|18073117|18063812|18031559|18005048|17924829|17644091|17499743|17496729|17249521|17229546|17192347|16953279|16837469|16418336|16413928|16212421|16156795|16126723|15898979|15845539|15805995|15519496|15489334|15471868|15354262|15242977|15233797|15134434|15086532|15057824|14976202|14963009|14602550|14583632|14580363|12796499|12781781|12551898|12477932|12213432|12193606|12180983|12000493|11922633|11848439|11504827|10402514|10395940|9152406|8613548|8433523|8290554|8288221|8246916|8227091|8119956|8034687|7965765|7929844|7896853|1825698
/idg/targets/P21730,P21730,C5AR1,"C5a anaphylatoxin chemotactic receptor 1","Receptor for the chemotactic and inflammatory peptide anaphylatoxin C5a (PubMed:1847994, PubMed:8182049, PubMed:7622471, PubMed:9553099, PubMed:10636859, PubMed:15153520). The ligand interacts with at least two sites on the receptor: a high-affinity site on the extracellular N-terminus, and a second site in the transmembrane region which activates downstream signaling events (PubMed:8182049, PubMed:7622471, PubMed:9553099). Receptor activation stimulates chemotaxis, granule enzyme release, intracellular calcium release and superoxide anion production (PubMed:10636859, PubMed:15153520).",Tchem,"Anaphylatoxin receptor",receptor,,-2.615892211826114,GPCR,,182,145,173269,462,,39.45807794699608,26475622|26176669|26059553|25924896|25726869|25682807|25582053|25544179|25455139|25174320|25008200|24922578|24523571|24446515|24327134|24265019|24192237|24134522|24043889|23706417|23684309|23479227|23402022|23394121|23346183|23287562|23268185|23041570|22960554|22608366|22496247|22441801|22244896|22187344|21706042|21628869|21613290|21292772|20500690|20484595|20473571|20438785|20406964|20044484|19864971|19789190|19657723|19464229|19423540|19344414|19333232|19324972|19308263|19251703|19005416|18772131|18753257|18538384|18240029|18187666|17804836|17724165|17234193|17199736|17135254|17090530|17068344|17023413|16879222|16778800|16511606|16341674|16301808|15944400|15550394|15542591|15489334|15485893|15278436|15158333|15153520|15144465|15128829|15057824|15039137|14570896|12835319|12794141|12759460|12651630|12477932|12464600|12453150|12091343|11773063|11733378|11342590|10963136|10636859|10352266|9590258|9553099|8779720|8759762|8702752|8573284|8383526|8182049|7962171|7649993|7642584|7622471|7521884|2007135|1847994|1612600
/idg/targets/P43088,P43088,PTGFR,"Prostaglandin F2-alpha receptor","Receptor for prostaglandin F2-alpha (PGF2-alpha). The activity of this receptor is mediated by G proteins which activate a phosphatidylinositol-calcium second messenger system. Initiates luteolysis in the corpus luteum (By similarity). Isoforms 2 to 7 do not bind PGF2-alpha but are proposed to modulate signaling by participating in variant receptor complexes; heterodimers between isoform 1 and isoform 5 are proposed to be a receptor for prostamides including the synthetic analog bimatoprost.",Tclin,"Class A rhodopsin like",receptor,,-2.0113349348458995,GPCR,,11,2,2537,105,,35.70696590800919,26170067|25977569|25704319|25512374|25339146|24457363|24376456|23382691|23356224|22919060|22182935|22060278|20816914|20628086|20536573|20519365|20379614|20237496|20140262|20092633|20008143|19913121|19819266|19782748|19527514|19347709|19336370|19289115|19280705|19019335|18818748|18703533|18587449|18577758|18508192|18316157|17582204|17496729|17478553|17467803|16911823|16855208|16754659|16710414|16378246|16096282|16061484|15748887|15651980|15489334|15118249|15028279|14984197|14764825|14746914|14702039|12519077|12477932|11951086|10575000|9918852|9341156|9235889|8300593|8253813|8163486|7988697|7759114
/idg/targets/P46663,P46663,BDKRB1,"B1 bradykinin receptor","This is a receptor for bradykinin. Could be a factor in chronic pain and inflammation.",Tchem,"Bradykinin receptor",receptor,,-2.0644514227439945,GPCR,,13,9,8761,214,,31.686673771668598,25503118|25289859|24728914|24686079|24475248|24401952|24304135|24108126|23934212|23597562|23428345|23351078|23224295|23201435|22971439|22706224|22468084|22092568|22088753|21986309|21871009|21454694|21216565|21147512|21052031|20628086|20448019|20189583|20152050|19913121|19885862|19796797|19725054|19661485|19641039|19546528|19404481|19184415|19120546|19086053|19082699|19038786|18938142|18809736|18577888|18577758|18467203|18240029|18187413|18039525|18039523|17878384|17852785|17328065|17327486|17303584|17128974|17110500|16754659|16712791|16644486|15883268|15840906|15837330|15805101|15705059|15681300|15643125|15634338|15520046|15492119|15489334|15033977|14702039|14499231|12481150|12477932|12450400|12165532|12130679|12063092|12025967|11710536|11025765|10422787|10329474|10188626|9930991|8995263|8808279|8660997|8651911|8063797|7495867
/idg/targets/P23945,P23945,FSHR,"Follicle-stimulating hormone receptor","Receptor for follicle-stimulating hormone. The activity of this receptor is mediated by G proteins which activate adenylate cyclase. Induces cAMP production through the activation of PI3K-AKT and SRC-ERK1/2 signaling pathways.",Tclin,"Glycoprotein hormone receptor","extracellular matrix protein",,-2.7557946488885525,GPCR,,100,59,18363,326,,34.20576320479881,26404793|26291798|26125757|25935136|25875778|25837360|25791375|25721191|25652007|25649397|25581598|25526787|25502184|25445105|25403644|25365857|25340405|25340291|25231187|25218548|25179311|25132286|25118101|25100706|24718625|24711644|24692546|24670307|24658926|24554482|24390680|24205076|24167601|24058690|24051057|24009160|23951246|23884663|23850305|23825122|23660593|23648065|23614677|23561021|23536150|23504007|23470615|23419799|23413141|23394253|23380184|23118426|23086931|23042261|23013557|22985950|22985084|22915343|22885925|22802634|22791757|22760496|22732316|22641019|22513137|22429116|22421444|22414334|22401810|22265040|22207559|21865747|21792664|21752882|21680247|21658000|21546300|21533219|21474127|21334319|21285318|21270425|21269619|21222045|21151128|21105990|21063764|20932654|20923822|20843821|20817169|20801186|20734064|20716560|20646572|20634197|20628086|20600589|20569270|20514429|20467586|20454649|20399696|20374735|20362966|20335500|20237833|20223709|20184506|20170288|19933466|19913121|19825393|19574343|19550076|19539911|19539204|19458022|19403562|19401323|19400992|19387820|19342032|19339009|19181441|19172541|19147210|19093296|19032691|19031050|19029293|19017414|18753112|18697861|18645675|18603647|18591890|18577758|18430895|18321487|18240029|18214954|18199880|18178196|18159088|18062861|17937064|17848411|17721928|17706202|17609213|17603635|17556863|17544358|17393121|17356048|17296182|17288166|17272391|17259794|17169197|17169182|17092637|17059863|17045735|17045734|17030088|16887887|16871362|16864747|16762186|16758348|16574671|16452461|16344560|16338864|16278261|16213843|16168216|16084888|16026410|15970792|15955888|15950638|15948771|15890674|15889138|15886248|15817654|15815621|15662415|15625767|15579795|15489334|15249125|15196694|15166252|15080154|15070827|15037410|14998941|14726491|14702039|14695976|14556822|12969700|12960054|12930928|12930927|12915623|12907758|12869592|12850288|12571157|12477932|12403847|12398222|12374801|12356937|12145341|12059813|12039074|12036966|11994539|11988313|11889179|11872202|11383926|10715554|10551778|10395410|10391209|10379886|9851774|9769327|9528938|9408742|9100567|9020851|8855829|8747461|8636335|8432542|8230163|7926278|7916967|7553856|1709010|1359889|1322283|1301382
/idg/targets/O95136,O95136,S1PR2,"Sphingosine 1-phosphate receptor 2","Receptor for the lysosphingolipid sphingosine 1-phosphate (S1P). S1P is a bioactive lysophospholipid that elicits diverse physiological effect on most types of cells and tissues. When expressed in rat HTC4 hepatoma cells, is capable of mediating S1P-induced cell proliferation and suppression of apoptosis.",Tchem,"Class A rhodopsin like",receptor,,-2.2675161736244007,GPCR,,87,58,14776,181,,35.80473603089293,26805784|26729899|26669941|26631556|26518876|26321412|26243335|26209696|26105954|25673082|25557733|24903384|24851274|24812668|24700501|24614064|24602016|24064301|24038457|23993968|23770055|23723450|23666803|23629860|23589284|23300082|23106337|22889737|22547907|22244964|21289286|21145832|20194630|19948975|19903857|19139947|18922980|18765664|18658144|18612546|18577758|18088600|17710232|17431187|16703383|15764699|15489334|15208267|12648236|12477932|12445827|11967277|11915348|10908314|10818441|10617617|10488065|10383399|9988698|8878560|8087418
/idg/targets/P21917,P21917,DRD4,"D(4) dopamine receptor","Dopamine receptor responsible for neuronal signaling in the mesolimbic system of the brain, an area of the brain that regulates emotion and complex behavior. Its activity is mediated by G proteins which inhibit adenylyl cyclase. Modulates the circadian rhythm of contrast sensitivity by regulating the rhythmic expression of NPAS2 in the retinal ganglion cells (By similarity).",Tchem,"Dopamine receptor",receptor,,-2.858879599992231,GPCR,,278,128,10275,334,,37.59603854960998,26688118|26680992|26665568|26449981|26439067|26427473|26424426|26307064|26246555|26037358|26006708|25956290|25869327|25840828|25804664|25736807|25687785|25679126|25660313|25659462|25642918|25640831|25640830|25640829|25555995|25497692|25481571|25457740|25319639|25304228|25271118|25262643|25258183|25251423|25244120|25233244|25212749|25194232|25107677|25062595|25011686|24979719|24929324|24866520|24825354|24747168|24742759|24691022|24659022|24630741|24611835|24586542|24585059|24521003|24406443|24391992|24361183|24283216|24264533|24229552|24210742|24163823|24162668|24153108|24135011|24102377|24099848|24064458|23962972|23840506|23810146|23808292|23796967|23790981|23786683|23717434|23653272|23637880|23627945|23617948|23559284|23522492|23469923|23465625|23460366|23445730|23432522|23379386|23314010|23298155|23283341|23266246|23252368|23246383|23215759|23209577|23127570|23088179|23062296|23034259|23031802|22931814|22930791|22897338|22862680|22848508|22781864|22691691|22683321|22668826|22617852|22609848|22607734|22584505|22564179|22543114|22497994|22468688|22438994|22436571|22392544|22366260|22356182|22347363|22345368|22342155|22292056|22271608|22251000|22232964|22203087|22198971|22162768|22126256|22111665|22081909|22081881|22051710|21909391|21906006|21873960|21853233|21781348|21766995|21637770|21615938|21609749|21603618|21595008|21554498|21516796|21506030|21504541|21469077|21438142|21403674|21392174|21387986|21381802|21345343|21320289|21262039|21247255|21216474|21207241|21184734|21166770|21152404|21147794|21127031|21106310|21083670|21072167|21063133|21039487|20954761|20875435|20836733|20807239|20801104|20736997|20732903|20731709|20729761|20714340|20691427|20685009|20678555|20672519|20661272|20659339|20644990|20631684|20629147|20628086|20623607|20610847|20602615|20600463|20593420|20551163|20531939|20473794|20468072|20468066|20468064|20421849|20419368|20410729|20407490|20398908|20359751|20351714|20336060|20218801|20210499|20205808|20203140|20175141|20172533|20164562|20156565|20150884|20146095|20116437|20100572|20090380|20046399|20046398|20040103|20038544|20033274|20026092|20021692|20019071|20006992|20001112|19956635|19932171|19914604|19913121|19906444|19899572|19874574|19858760|19827313|19818050|19789190|19782129|19772578|19767592|19728374|19717274|19713452|19696961|19695183|19692168|19673052|19673036|19672140|19655343|19653907|19625176|19615421|19602428|19506906|19493320|19490304|19418498|19409950|19397860|19393859|19367581|19364291|19352218|19336242|19333405|19330578|19298319|19275926|19251248|19238168|19235789|19219857|19209222|19170196|19156168|19146920|19125104|19105202|19092778|19058789|19025233|19017022|19000940|18991844|18951431|18947481|18937842|18826531|18821566|18769827|18715757|18715282|18690118|18690117|18676680|18665883|18606032|18603262|18583979|18579277|18577758|18563476|18554167|18544160|18540916|18510611|18451638|18446263|18434921|18409686|18379473|18371940|18366720|18361436|18358985|18332898|18331372|18330705|18303015|18270970|18270821|18240029|18239643|18232064|18214865|18194028|18191458|18188752|18171914|18167517|18094258|18081165|18063936|18063308|18028530|17973921|17970718|17955458|17955457|17948872|17931440|17931437|17931433|17922530|17893706|17879560|17850946|17822780|17763983|17705902|17680609|17679637|17671965|17657431|17657171|17627031|17611740|17608284|17593530|17587443|17579368|17579349|17574217|17572775|17560555|17556853|17525975|17525955|17508995|17501935|17495196|17474108|17474081|17466074|17440951|17440932|17407504|17406960|17394052|17387332|17325714|17309802|17239353|17236545|17214892|17191306|17178609|17175058|17175015|17171658|17171657|17157268|17156756|17146015|17130883|17109713|17089069|17077808|17052389|17044099|17039480|17028370|17025189|17023870|16996722|16945348|16930369|16921721|16917940|16894395|16887146|16874007|16839358|16829780|16822313|16819620|16816977|16815339|16781678|16774975|16770765|16760922|16756688|16741944|16736234|16723017|16703401|16619053|16585476|16554811|16526060|16493876|16472910|16455620|16429431|16424823|16389711|16354504|16344718|16342279|16331654|16319504|16316914|16314756|16281377|16272956|16252386|16223700|16182111|16178931|16178930|16167465|16165273|16152802|16143039|16086296|15985158|15917720|15909295|15900228|15860340|15845322|15843770|15839794|15785860|15755724|15738935|15724142|15717291|15694263|15662148|15655563|15640766|15627814|15627807|15621215|15578612|15565493|15564898|15522250|15519116|15517431|15513263|15390060|15383158|15364409|15341274|15319572|15312696|15292670|15288435|15274053|15211638|15206004|15102340|15094788|15094785|15048658|15048656|15048652|15044110|14755438|14702261|14699430|14634838|14623368|14605948|14583797|14581929|14569271|14560322|13129658|12960764|12947560|12898574|12888781|12860364|12860355|12808433|12808427|12796525|12773616|12764221|12740593|12729944|12687422|12668354|12650952|12648742|12627471|12624717|12606846|12605102|12579508|12556912|12509874|12497614|12497608|12452539|12393313|12297500|12232779|12223255|12210280|12192625|12192624|12192615|12142540|12140774|11992560|11992558|11986982|11950104|11901357|11866166|11803441|11728608|11718085|11684336|11583250|11496369|11449401|11449395|11443530|11431226|11409696|11354829|11353451|11324944|11282178|11244482|11244477|11140838|11126393|11054777|11054768|10050966|9843378|9457173|9118321|8889548|8746407|8741875|8528256|8413587|8353495|8078498|7921596|7881421|7726213|7512953|2834384|1840645|1358063|1349574|1319557
/idg/targets/P21918,P21918,DRD5,"D(1B) dopamine receptor","Dopamine receptor whose activity is mediated by G proteins which activate adenylyl cyclase.",Tchem,"Dopamine receptor",receptor,,-2.294096108786043,GPCR,,70,43,4072,274,,28.403609792268877,26186971|25840828|25468276|25154512|25049074|24668635|24630741|24552847|23445730|23318175|23152498|22710646|22403020|22309839|22203087|21906006|21893192|21348911|21115476|21083670|20864182|20734064|20714340|20531939|20468064|20468060|20398908|20180564|20164562|20006992|19874574|19786093|19772578|19682861|19673036|19506906|19397556|19352218|19266703|19171671|19156168|19105202|19086053|19058789|19024005|18855532|18665883|18636124|18563476|18464932|18403039|18270970|18240029|18172057|18164132|18081165|17579368|17501935|17427194|17394052|17325714|16774975|16526040|16389711|16380908|16352863|15717291|15635698|15489334|14755441|14732464|14702039|14699430|14581671|14509667|12967601|12700316|12660802|12623966|12509874|12477932|12351722|12047334|12036966|11781417|11500503|11459908|11445276|11353446|11140838|11054773|11036203|11024217|10659839|10531415|10391209|9603210|9457173|8288248|7727453|7633397|1834671|1833775|1831904|1826762|1774076|1532789|1387108
